name,type,categories,floors,external_id,location_id
BANANA,store,Technology,,44035322-9f22-5dab-b77f-97419442754d,el_67ffc9e1140478e1db1e52fd
THE FACE SHOP,store,Health & Beauty,,98156657-0096-5642-9f67-40149d7ce02b,el_67ffc9e1140478e1db1e52fe
BEBE PHONE,store,Technology,,f6e3fbff-8cd3-55bc-b53e-32fc23d1a264,el_67ffc9e1140478e1db1e52ff
CUTE PRESS,store,Health & Beauty,,009d0270-5c8f-50c8-af44-f95fc4b9adac,el_67ffc9e1140478e1db1e5300
SKECHERS,store,Fashion & Accessories,,a74f10f0-46f7-588e-81e1-9413d2548af6,el_67ffc9e1140478e1db1e5303
RUAYSUP LOTTERY,store,Government Services Point,,f7167510-cc9e-5451-b1e6-c95a2114f5b1,el_67ffc9e1140478e1db1e5304
FUJI JAPANESE RESTAURANT,store,Food & Beverage,,912b630b-68cb-59ab-a8cc-74e2971d6ef4,el_67ffc9e1140478e1db1e5305
NOTE,store,Home & Décor,,1fcd9e81-c4f3-559d-a971-848e25e8a436,el_67ffc9e1140478e1db1e5306
HQ SPORTS & TRAVEL,store,Lifestyle,,49f7a4ec-dd34-5e08-83f8-ab6175c3c833,el_67ffc9e1140478e1db1e5307
KHUNPOOM,store,Fashion & Accessories,,b0449b73-d57d-5da8-9e13-570380606e29,el_67ffc9e1140478e1db1e5308
ROBINSON DEPARTMENT STORE,store,Central Department Store,,55860a66-8c87-57db-9fe7-a51a0d696d8b,el_67ffc9e1140478e1db1e5309
FANGKHAW,store,Health & Beauty,,54903a42-2a4d-532d-bd0e-03f65308317f,el_67ffc9e1140478e1db1e530a
KAFE BORAN KUN ENG,store,Food & Beverage,,741ca961-6405-529b-afee-2c0c203d9f07,el_67ffc9e1140478e1db1e530b
FOCUS STORE,store,Technology,,d3ea116c-ba3b-546e-ae42-b253ef36c114,el_67ffc9e1140478e1db1e530c
SOULSISTER,store,Fashion & Accessories,,1c0a4761-3ed8-5c96-b8b8-714254e133b2,el_67ffc9e1140478e1db1e530d
FUKU MATCHA,store,Food & Beverage,,a94b78cc-7907-58e2-bc6b-aff0f34ae941,el_67ffc9e1140478e1db1e530e
RATCHANON,store,Technology,,4c451e07-5254-53de-9796-faed052205cd,el_67ffc9e1140478e1db1e530f
NINETIES DESIGN,store,Fashion & Accessories,,132b9451-80f3-5ce9-bcab-263ad61aa14c,el_67ffc9e1140478e1db1e5310
TWELVE VICTORY(52),store,Bank & ATM,,80309951-f26f-5687-b7d8-b4948b7f8a3d,el_67ffc9e1140478e1db1e5311
TAYWIN ORIGINAL STYLE,store,Fashion & Accessories,,93a32b3c-a158-5e7b-b425-0ec5b0305007,el_67ffc9e1140478e1db1e5312
KASIKORN BANK,store,Bank & ATM,,648fba0c-c5c3-5a1a-82cb-ec191d6e6677,el_67ffc9e1140478e1db1e5313
S&P,store,Food & Beverage,,4619f651-af4e-587b-9672-d768327e191d,el_67ffc9e1140478e1db1e5314
RAN NAI IN,store,Book & Stationeries,,a7b591a7-6735-5b8c-a6a2-04ea0202d58b,el_67ffc9e1140478e1db1e5315
MIXUE,store,Food & Beverage,,26def4a8-aeb4-5544-ba29-b7aeb599f9c1,el_67ffc9e1140478e1db1e5316
MISSLENS,store,Health & Beauty,,e711c726-7fdb-5bd6-95bd-3a4c97af25b1,el_67ffc9e1140478e1db1e5317
FLASH EXPRESS@CPN UBN,store,General Service,,8c6d7a5f-9b91-5d4e-bdb2-0ea70b25599e,el_67ffc9e1140478e1db1e5318
LEVI'S,store,Fashion & Accessories,,3e00944e-d6c6-5613-bde4-3004929b3580,el_67ffc9e1140478e1db1e5319
PEEWARA CLINIC,store,Health & Beauty,,b2d8aa64-3732-55b5-9ba0-ba3cebd07132,el_67ffc9e1140478e1db1e531a
KT OPTIC,store,General Service,,bc215b41-04e6-521b-82f5-aaed141c7bda,el_67ffc9e1140478e1db1e531b
BONJOUR,store,Food & Beverage,,a59e4021-ab16-54b4-9e99-a0d410ddb25b,el_67ffc9e1140478e1db1e531c
CENTARA KORAT,store,Others,,b84974bc-f745-5da0-989f-6e440a8cf53c,el_67ffc9e1140478e1db1e531d
UBON COMPUTER,store,Technology,,e3e0accd-e38c-5cb6-a2d4-9ec73e8e06da,el_67ffc9e1140478e1db1e531e
KHOWKAENG YUMMY,store,Food & Beverage,,f8b7c2db-c566-5930-86a4-953295e8b02a,el_67ffc9e1140478e1db1e531f
SEREE JEWELRY,store,Fashion & Accessories,,18754e15-b2b5-531a-b23c-9803df4db9e9,el_67ffc9e1140478e1db1e5320
MISTER DONUT,store,Food & Beverage,,9bba9584-3f33-54fb-879c-2ba9fe1ecd35,el_67ffc9e1140478e1db1e5321
