Source,Target,Weight,Floor,Category
NANA PHONE,Central Chaengwattana,1,4F,Technology & Electronics
NEO SUKI,Central Chaengwattana,1,6F,Food & Beverage
NEPP STUDIO BY โกดังผ้า,Central Chaengwattana,1,1F,Fashion & Apparel
NITIPON CLINIC,Central Chaengwattana,1,3F,Beauty & Wellness
NOBICHA,Central Chaengwattana,1,7F,Food & Beverage
NOODLEGARDEN,Central Chaengwattana,1,GF,Food & Beverage
NOSE TEA,Central Chaengwattana,1,1F,Food & Beverage
NXN TECHNOLOGY,Central Chaengwattana,1,6F,Lifestyle & Specialty
ODC DENTAL CLINIC,Central Chaengwattana,1,3F,Beauty & Wellness
OLDMAN,Central Chaengwattana,1,2F,Fashion & Apparel
OLINO CREPE & TEA,Central Chaengwattana,1,GF,Food & Beverage
ONE TO TWO,Central Chaengwattana,1,GF,Food & Beverage
ONGSA MOBILE,Central Chaengwattana,1,4F,Technology & Electronics
OOTOYA,Central Chaengwattana,1,5F,Food & Beverage
OPPO,Central Chaengwattana,1,4F,Technology & Electronics
OPTIC SQUARE,Central Chaengwattana,1,3F,Fashion & Apparel
ORIENTAL PRINCESS,Central Chaengwattana,1,1F,Beauty & Wellness
PADTHAICHAOWANGTAWANDA,Central Chaengwattana,1,6F,Food & Beverage
PADTHAIHOYTODSIAMUMPAVA,Central Chaengwattana,1,GF,Food & Beverage
PAINT N PLAY,Central Chaengwattana,1,7F,Services & Education
PANG SIAM,Central Chaengwattana,1,GF,Food & Beverage
PEPPER LUNCH,Central Chaengwattana,1,GF,Food & Beverage
POP UP ENGLISH SCHOOL,Central Chaengwattana,1,7F,Services & Education
PORNKASEM CLINIC,Central Chaengwattana,1,3F,Beauty & Wellness
POTATO CORNER,Central Chaengwattana,1,GF,Food & Beverage
POWER BUY,Central Chaengwattana,1,6F,Technology & Electronics
PRINT ONE,Central Chaengwattana,1,5F,Lifestyle & Specialty
QQ DESSERT,Central Chaengwattana,1,6F,Food & Beverage
QQ DESSERT,Central Chaengwattana,1,6F,Food & Beverage
QQ DESSERT,Central Chaengwattana,1,GF,Food & Beverage
RACHINEEPRIKSOD,Central Chaengwattana,1,6F,Food & Beverage
RARDNANAIKIENG,Central Chaengwattana,1,6F,Food & Beverage
RE-IT,Central Chaengwattana,1,1F,Lifestyle & Specialty
ROMRAWIN CLINIC,Central Chaengwattana,1,3F,Beauty & Wellness
S&P,Central Chaengwattana,1,5F,Food & Beverage
SAMSUNG,Central Chaengwattana,1,4F,Technology & Electronics
SANTA FE' STEAK,Central Chaengwattana,1,5F,Food & Beverage
SAVE DRUG,Central Chaengwattana,1,GF,Beauty & Wellness
SCOOZI PIZZA,Central Chaengwattana,1,5F,Food & Beverage
SE-ED,Central Chaengwattana,1,3F,Lifestyle & Specialty
SEECHA,Central Chaengwattana,1,GF,Beauty & Wellness
SEFARKHANOMJEEN,Central Chaengwattana,1,GF,Food & Beverage
SENDAI,Central Chaengwattana,1,1F,Fashion & Apparel
SERVICE PHONE,Central Chaengwattana,1,4F,Technology & Electronics
SF BRAND NAME,Central Chaengwattana,1,1F,Fashion & Apparel
SFX CINEMA CENTRAL CHAENGWATTANA,Central Chaengwattana,1,7F,Entertainment
SHABUSHI,Central Chaengwattana,1,6F,Food & Beverage
SHUYI,Central Chaengwattana,1,GF,Food & Beverage
SIAM COMMERCIAL BANK,Central Chaengwattana,1,4F,Bank & Financial Services
SIAM GOLD MAETHONGSUK,Central Chaengwattana,1,1F,Fashion & Apparel
SIZZLER,Central Chaengwattana,1,5F,Food & Beverage
SKECHERS,Central Chaengwattana,1,1F,Fashion & Apparel
SKS,Central Chaengwattana,1,2F,Lifestyle & Specialty
SKYLUCK,Central Chaengwattana,1,6F,Food & Beverage
SLC CLINIC,Central Chaengwattana,1,3F,Beauty & Wellness
SLIM UP CENTER,Central Chaengwattana,1,3F,Beauty & Wellness
SMILE SEASONS DENTAL CLINIC,Central Chaengwattana,1,3F,Beauty & Wellness
SOLO PHONE,Central Chaengwattana,1,4F,Technology & Electronics
SOM TUM RIM NAM MOON,Central Chaengwattana,1,6F,Food & Beverage
SOUND CHECK KARAOKE,Central Chaengwattana,1,7F,Entertainment
SOURI,Central Chaengwattana,1,1F,Food & Beverage
STAR MAKER,Central Chaengwattana,1,7F,Services & Education
STARBUCKS COFFEE,Central Chaengwattana,1,1F,Food & Beverage
