name,type,categories,floors,external_id,location_id
ATM SIAM COMMERCIAL BANK,store,Bank & ATM,,eafeab76-a75c-5865-8689-cb6a0e23ab9e,el_69724aea740a730001b6347c
THE NORTH FACE,store,Fashion & Accessories,,1fbcac9b-f8bc-533a-9369-96310c4db878,el_69724aea740a730001b6347d
MARITHE FRANCOIS GIRBAUD,store,Fashion & Accessories,,16e360f7-b4dc-55ed-bdff-308d05be1c16,el_69724aea740a730001b6347f
ATM KASIKORN BANK,store,Bank & ATM,,b429afe1-974b-54aa-a9f6-ff85b294185c,el_69724aea740a730001b63484
PULL & BEAR,store,Fashion & Accessories,,faaeac21-0be3-55c0-aa2f-7ca74ad203cc,el_69a06f82d30fdb0001573c52
OYSHO,store,Fashion & Accessories,,0cdbafe9-61ca-5292-b963-d0fbe1d476c6,el_69a06f82d30fdb0001573c54
THE CRAAB,store,Food & Beverage,,77e648bd-775e-5323-8a00-5f527d678422,el_69a06f82d30fdb0001573c58
BERSHKA,store,Fashion & Accessories,,ff8f3cd7-c241-5da4-9542-93b95f9c6455,el_69a06f82d30fdb0001573c5a
TUMI,store,Fashion & Accessories,,371bc529-6d2a-5f24-b815-3e3de26aca9d,el_69a06f82d30fdb0001573c5c
JD SPORTS,store,Fashion & Accessories,,6401a9e7-d296-5c1e-9030-9081254d164c,el_69a06f82d30fdb0001573c61
STANLEY,store,Home & Décor,,5662cac8-9f70-5a2e-b5f2-8647c12bddf5,el_69a5b58cdd6ea400018b7de1
DJI,store,Technology,,889be885-3014-51a5-9490-4d1e8176652e,el_69d7ceb875ac43000123fea5
MENSHO TONKOTSU,store,Food & Beverage,,88b45707-e95f-5dac-ad2b-26ab166366ce,el_69e10960b6efb900016dc552
COVERNAT,store,Fashion & Accessories,,9135d2af-f87e-572b-8fe4-0f0f9da2fb10,el_6a3c009b9be02b000121fa5a
The Parisian Bar by Eric Kayser,store,Food & Beverage,,24885024-fbb6-54d6-a3d6-5485f48072f9,el_6a3c009b9be02b000121fa5b
CATION BKK,store,Fashion & Accessories,,7bbd5ebe-436b-5983-8c50-c980554b9300,el_6a3c009b9be02b000121fa5c
COPINE,store,Food & Beverage,,c4b0d1b6-ef9c-57d4-99b7-465ef6a0f64e,el_6a3c009b9be02b000121fa5d
