name,type,categories,floors,external_id,location_id
LEVI'S,store,Fashion & Accessories,,86478a66-c56f-5ca7-af38-3afa2ae7f354,el_69542a5a4c384c00011f263a
EYE CLASS,store,General Service,,9a103df4-1565-5309-8173-7855d0445414,el_69542a5a4c384c00011f263c
SHABUSHI / ชาบูชิ,store,Food & Beverage,,32daf868-9f2f-586f-b038-8f498a6f3afb,el_69542a5a4c384c00011f263d
ล็อตเตอรี่ นำโชค,store,Government Services Point,,8dcc21c1-5184-5484-a4e9-74a240dc66ca,el_69724b3a6fcbbc00018c7850
FITFLOP,store,Fashion & Accessories,,5d9c6c3c-29e9-5d06-a9c7-c6dbf89afd5b,el_69724b3a6fcbbc00018c7851
PROMAN,store,General Service,,07f9b41a-8cf8-5dbb-9fd8-69cb4ff7104d,el_69724b3a6fcbbc00018c7852
บริษัท โทรคมนาคมแห่งชาติ จำกัด (มหาชน),store,Technology,,95a88c45-6799-5554-b26e-cdd409fd5062,el_69724b3a6fcbbc00018c7855
กาแฟพันธุ์ไทย,store,Food & Beverage,,831895fd-5ecf-5e0b-9cc6-6de25e54f763,el_69724b3a6fcbbc00018c785e
LIGA,store,Technology,,885d7be9-71c1-5230-b905-75a5d274e5bf,el_69724b3a6fcbbc00018c7868
BKK DIAMOND,store,General Service,,74297813-b9d8-54db-b63a-990c4585f705,el_69724b3a6fcbbc00018c786b
TRUE,store,Technology,,16da717b-af91-5f0b-ac44-0df9d28abd25,el_69724b3a6fcbbc00018c786d
UIH,store,Technology,,43f7e381-0d97-559a-8f04-97d7d5cd5e58,el_69724b3a6fcbbc00018c7877
ดวงเศรษฐี,store,Others,,4cfd7b31-10ff-52d5-87c8-86f3da75c4b9,el_69724b3a6fcbbc00018c787f
PHATARAMANEE,store,Fashion & Accessories,,e65b03ef-c4df-5e13-82d6-ca4d2e493c80,el_69724b3a6fcbbc00018c7885
ชาพะยอม,store,Food & Beverage,,da7dc2d7-21a5-5c52-9d0e-ad9f7f00f512,el_69724b3a6fcbbc00018c7895
SWENSEN'S,store,Food & Beverage,,7dd7c377-0b1b-5b5a-987a-d9636f4ba1a1,el_69724b3a6fcbbc00018c7898
