mall_code,mall_name,store_name,group,brand,categories,floors,external_id,location_id
CBR,Central Chonburi,BAOJI | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,f43ce31b-bfff-5224-99a9-21e8fd55d93f,el_688ce5c5180e650001fea474
CBR,Central Chonburi,MONTBLANC | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,9c8199ce-a41c-5e41-99cc-c24263d0895d,el_688ce5c5180e650001fea475
CBR,Central Chonburi,MINT | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,b14a1179-10f4-55fe-98ba-a2e0b95f904c,el_688ce5c5180e650001fea477
CBR,Central Chonburi,TOMICA | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,2ea32e30-d61c-58d0-bb9a-3a1c57c51395,el_688ce5c5180e650001fea478
CBR,Central Chonburi,SUPERWARE | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,489209f8-7226-517b-a1b5-501f1cd8ff74,el_688ce5c5180e650001fea47d
CBR,Central Chonburi,PERICO | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,f4b58801-0d51-52bf-aa0a-a6821ea763a3,el_688ce5c5180e650001fea47e
CBR,Central Chonburi,PHATMOJO | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,a3fb61c2-35aa-512f-b733-c1a3529c8f13,el_688ce5c5180e650001fea47f
CBR,Central Chonburi,NAD | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,6864bf6d-ed4a-56fb-9dbb-23f4caf120ab,el_688ce5c5180e650001fea481
CBR,Central Chonburi,DAKS | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,4920fadb-5049-5875-8bf7-eb2880ac60af,el_688ce5c5180e650001fea483
CBR,Central Chonburi,JOCKEY | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,bfc2e148-14a7-549a-bd03-7a1f7e82c064,el_688ce5c5180e650001fea484
CBR,Central Chonburi,SHISEIDO | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,c54f41b0-dd9d-5396-84dd-9e80778f31ba,el_688ce5c5180e650001fea485
CBR,Central Chonburi,FOF | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,de1f60fd-1c4a-5a52-b61d-f3d0aa59fb2c,el_688ce5c5180e650001fea486
CBR,Central Chonburi,ADDA | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,9a5d8658-5192-5d15-8297-1fe66a297fc5,el_688ce5c5180e650001fea487
CBR,Central Chonburi,POLO WORLD | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,0093dac6-8b33-51ed-85d2-59045edaead8,el_688ce5c5180e650001fea489
CBR,Central Chonburi,PUREEN | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,be4884d2-8835-58c8-aa1a-a281f14eab24,el_688ce5c5180e650001fea48a
CBR,Central Chonburi,UNDER ME | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,f56430c3-0052-53e4-b32e-416897534068,el_688ce5c5180e650001fea48f
CBR,Central Chonburi,AMERICAN TOURISTER | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,39d6ed5e-146d-5537-baf6-eb6194d37377,el_688ce5c5180e650001fea490
CBR,Central Chonburi,PLAYBOY | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,c737b18b-bfa5-57a5-979d-7e273838091b,el_688ce5c5180e650001fea491
CBR,Central Chonburi,SKECHERS FOAMIES | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,b8eb762a-5049-5d8d-8cd2-1de56e7ae0c9,el_688ce5c5180e650001fea493
CBR,Central Chonburi,PIERRE CARDIN | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,8ec7fcfc-f9ab-5783-992c-1275e64e6de3,el_688ce5c5180e650001fea494
CBR,Central Chonburi,RALPH LAUREN | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,118e019d-3840-5bf1-8cd9-67afa9400253,el_688ce5c5180e650001fea495
CBR,Central Chonburi,CHICCO | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,4b9abe18-d7ab-57f3-8d2c-26bd6877fc75,el_688ce5c5180e650001fea496
CBR,Central Chonburi,SKECHERS | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,1e3d3285-f7cf-51c1-a417-d7ed1485e9b1,el_688ce5c5180e650001fea497
CBR,Central Chonburi,ANNE KLEIN | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,e1397cf4-37c8-5b6f-91d9-94f44349c7f4,el_688ce5c5180e650001fea49a
CBR,Central Chonburi,PORNPEN | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,33631673-2203-5612-abd1-da0b74a500ae,el_688ce5c5180e650001fea49b
CBR,Central Chonburi,CONVERSE | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,54ac2858-6995-55df-8f3f-3bc5fce436f7,el_688ce5c5180e650001fea49c
CBR,Central Chonburi,AUKA | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,186aab7a-c93d-5a2c-ba3f-653028739fbe,el_688ce5c5180e650001fea49d
CBR,Central Chonburi,FARLIN | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,48e028de-7474-5f2e-a45d-37eb5f1128d5,el_688ce5c5180e650001fea49e
CBR,Central Chonburi,BEARBEARY | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,9370264f-620d-5f0b-bdd5-3dca86e9fd75,el_688ce5c5180e650001fea4a1
CBR,Central Chonburi,GUCCI | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,2afb3ff1-00f4-53ad-b9a9-883963aa3afd,el_688ce5c5180e650001fea4a2
CBR,Central Chonburi,RAINFLOWER | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,568ff32a-acf9-53f5-89dc-6617dadd105f,el_688ce5c5180e650001fea4a3
CBR,Central Chonburi,GUY LAROCHE | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,a832d0ec-b08b-50fa-b479-f13683667f3c,el_688ce5c5180e650001fea4a5
CBR,Central Chonburi,CARSON | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,1b16de3c-caf3-5cec-baf0-2ad3034ead65,el_688ce5c5180e650001fea4a6
CBR,Central Chonburi,SANRIO | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,dedb438f-c098-5221-a534-c610c1381be3,el_688ce5c5180e650001fea4a8
CBR,Central Chonburi,OCEAN | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,ffa419a7-7550-5dc8-81a2-431b2a17e2eb,el_688ce5c5180e650001fea4ac
CBR,Central Chonburi,ABSORBA | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,3d8f204b-1af7-57f1-b719-63fb42b6938e,el_688ce5c5180e650001fea4ad
CBR,Central Chonburi,EP | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,6fa9d7ec-d517-5e44-9720-b5825d9f244a,el_688ce5c5180e650001fea4ae
CBR,Central Chonburi,BABY STONE | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,2db03a99-5d0f-50a7-a462-07d51e9aac2d,el_688ce5c5180e650001fea4af
CBR,Central Chonburi,MATINO | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,b96a4ac9-fbf3-57a2-93a1-bf4dc2978a68,el_688ce5c5180e650001fea4b0
CBR,Central Chonburi,PACIFIC UNION | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,6b59b3c2-86a9-5e84-8265-46e002661785,el_688ce5c5180e650001fea4b2
CBR,Central Chonburi,GUY LAROCHE | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,9a1f1c42-d9d5-5d48-aba6-0d88e2b54ddc,el_688ce5c5180e650001fea4b4
CBR,Central Chonburi,ESPADA | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,361640f5-1ec9-5e5c-a8dd-83058c32d7cc,el_688ce5c5180e650001fea4b5
CBR,Central Chonburi,HAVEN | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,09c79174-766a-59f5-9797-11c1a47fa884,el_688ce5c5180e650001fea4b6
CBR,Central Chonburi,FOOTWEAR BY DAPPER | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,4afe2a8d-e5e0-5e61-89f5-30d3b488f13d,el_688ce5c5180e650001fea4b7
CBR,Central Chonburi,SYLVANIAN FAMILIES | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,c05c334e-4c6a-5ac0-9b54-ce8dc6886c9f,el_688ce5c5180e650001fea4b8
CBR,Central Chonburi,PIGEON | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,fff8065b-054f-56dc-b1f5-da8cf032a17a,el_688ce5c5180e650001fea4b9
CBR,Central Chonburi,ZEBRA | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,95996f4a-b5b6-5c90-846d-765e37714239,el_688ce5c5180e650001fea4ba
CBR,Central Chonburi,DAVIE JONES | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,1716b37a-2dd7-5783-b15c-8410efdd09cb,el_688ce5c5180e650001fea4bb
CBR,Central Chonburi,EAZY CLEAN LOCAL | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,da75cc08-83c7-582a-9f97-a66ecad8dfe7,el_688ce5c5180e650001fea4bc
CBR,Central Chonburi,PARENT | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,590db8e5-df57-5c6d-8448-89d2670da2fc,el_688ce5c5180e650001fea4bd
CBR,Central Chonburi,CAMERA | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,de34aab7-5c74-5e0e-8115-3cb0500763c6,el_688ce5c5180e650001fea4be
CBR,Central Chonburi,LACOSTE | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,19616ce4-86ee-5329-85cb-b634429a2c57,el_688ce5c5180e650001fea4bf
CBR,Central Chonburi,PUMA | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,fb8478d9-514d-5208-a89a-9fdaecfbae72,el_688ce5c5180e650001fea4c1
CBR,Central Chonburi,ELISEES | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,e758ee96-9c45-5b59-b08a-069c98c8a8dd,el_688ce5c5180e650001fea4c2
CBR,Central Chonburi,POLOTRAVEL CLUB | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,c37bb890-7d49-53d2-9ef1-987792bb53ea,el_688ce5c5180e650001fea4c4
CBR,Central Chonburi,ESQUIRE | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,1b5ad9f6-8236-5601-8167-ffc96208912f,el_688ce5c5180e650001fea4c5
CBR,Central Chonburi,OTTO SMALL | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,4d3ccc94-ae98-561d-a453-9b297bfa4ca6,el_688ce5c5180e650001fea4c7
CBR,Central Chonburi,OLIVE | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,d06ae090-6bea-5cfe-812a-68912a36c18c,el_688ce5c5180e650001fea4c9
CBR,Central Chonburi,AVENT | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,d80c640e-3ef0-575a-8957-f0bfa3f8c4a9,el_688ce5c5180e650001fea4ca
CBR,Central Chonburi,SABINA | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,c95b2594-ab4c-5932-8510-e1c4858c3f7d,el_688ce5c5180e650001fea4cb
CBR,Central Chonburi,MANCHESTER | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,bf32b53a-5462-5f1c-9547-0208cf71f214,el_688ce5c5180e650001fea4cd
CBR,Central Chonburi,MMIX | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,97fa8440-c5a6-5d63-bea0-9c753cacd91f,el_688ce5c5180e650001fea4cf
CBR,Central Chonburi,WARRIX | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,397c9ba6-29ff-552e-86f4-80322b4d0485,el_688ce5c5180e650001fea4d2
CBR,Central Chonburi,BOBBI BROWN | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,9538868a-1294-5f2e-8793-42f76e3194f8,el_688ce5c5180e650001fea4d3
CBR,Central Chonburi,NIKE | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,12461c6b-8943-50a9-ac9a-672e5d39a79d,el_688ce5c5180e650001fea4d4
CBR,Central Chonburi,LOTUS | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,cc27bb90-9a8d-5363-8d8a-1b1a580f9afb,el_688ce5c5180e650001fea4d5
CBR,Central Chonburi,KIDDO | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,e6abe066-9785-5932-82b0-a82b973884c2,el_688ce5c5180e650001fea4d7
CBR,Central Chonburi,MIX SELF | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,3a8b44e1-ac59-5213-b19b-7ad802e47a9b,el_688ce5c5180e650001fea4db
CBR,Central Chonburi,SMIGGLE | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,246239a6-710f-5841-ae56-f66a66c5b66b,el_688ce5c5180e650001fea4dd
CBR,Central Chonburi,TOSHINO | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,c8f8d64f-2254-5d50-9630-ea828f8381d8,el_688ce5c5180e650001fea4de
CBR,Central Chonburi,KANEBO | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,d81fed64-4fc0-54ad-8b3d-c283d7a5b624,el_688ce5c5180e650001fea4df
CBR,Central Chonburi,CARA | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,893fda0a-6b2c-5bf3-babf-612f20f8cb79,el_688ce5c5180e650001fea4e0
CBR,Central Chonburi,ELECTROLUX | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,31ba4ba7-0b0b-5383-881c-eeea15cf75b8,el_688ce5c5180e650001fea4e1
CBR,Central Chonburi,CITY TOYS | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,53e749b1-791f-5959-90f4-127d5d612756,el_688ce5c5180e650001fea4e4
CBR,Central Chonburi,PROOFS | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,313ca785-bdc5-55cd-8e24-ab9e41c21497,el_688ce5c5180e650001fea4e9
CBR,Central Chonburi,PRIMA ART | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,4bdc21db-4604-50a5-ae44-57be9d7f1fea,el_688ce5c5180e650001fea4eb
CBR,Central Chonburi,ITOKIN NICE CAREER | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,8c31eea4-43cf-5ac8-8750-60c1a618edc6,el_688ce5c5180e650001fea4ec
CBR,Central Chonburi,GRANNY BEN | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,dede048b-7a1b-5612-baa3-5879860ac3a3,el_688ce5c5180e650001fea4ef
CBR,Central Chonburi,GEDA BABY | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,eedc235c-daf7-58f8-9ef9-54f32155e847,el_688ce5c5180e650001fea4f0
CBR,Central Chonburi,ANELLO | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,2a606e16-c99a-5960-a0fb-a6409499f2e4,el_688ce5c5180e650001fea4f2
CBR,Central Chonburi,TREND | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,7b2f93f2-2bf2-51a7-8586-829d0a626755,el_688ce5c5180e650001fea4f3
CBR,Central Chonburi,LANCOME | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,b0468d63-3041-51bf-8a2d-8e16c91805b8,el_688ce5c5180e650001fea4f4
CBR,Central Chonburi,PAN DERMACARE | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,1da13090-9c42-54a4-ac3c-6e0fcc297a60,el_688ce5c5180e650001fea4f5
CBR,Central Chonburi,RADO | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,eb306a21-39ea-5495-a8ed-3d9799fdee8e,el_688ce5c5180e650001fea4f7
CBR,Central Chonburi,SEIKO | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,c35c2810-f7cb-5130-8ec9-18e6cca1dfff,el_688ce5c5180e650001fea4f8
CBR,Central Chonburi,POKEMON DEES SUPREME | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,8b8d3765-460f-5ac2-9177-8537048a7614,el_688ce5c5180e650001fea4f9
CBR,Central Chonburi,MINI MONO | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,8faef155-a7ee-5d35-adce-41dd9f818a9f,el_688ce5c5180e650001fea4fa
CBR,Central Chonburi,PORTLAND | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,7244e4e5-ee21-565e-a95c-61093fb51fdc,el_688ce5c5180e650001fea4fb
CBR,Central Chonburi,LEE | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,d895fa19-683a-544c-a134-d329cf43e6f4,el_688ce5c5180e650001fea4fc
CBR,Central Chonburi,GENTLE STYLES | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,16a12023-ff1a-51db-aa7e-1dc416b60362,el_688ce5c5180e650001fea4fe
CBR,Central Chonburi,SENSO | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,629594b9-440a-5958-9fa9-f0f4f98b17ed,el_688ce5c5180e650001fea500
CBR,Central Chonburi,SHARP | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,73a1112c-b551-5557-8b56-39462f405731,el_688ce5c5180e650001fea501
CBR,Central Chonburi,JOHN HENRY | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,912a594f-5064-5acc-a6d0-4a60688eebc6,el_688ce5c5180e650001fea502
CBR,Central Chonburi,PAJARA | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,9073bc0a-94f0-599b-876f-62d80af7e75d,el_688ce5c5180e650001fea504
CBR,Central Chonburi,PANASONIC | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,c04aab64-8c63-56ab-ab36-1e68c442a5ef,el_688ce5c5180e650001fea505
CBR,Central Chonburi,HOTWHEELS | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,024818d9-e705-5345-9c93-e0fe2f28c1f0,el_688ce5c5180e650001fea506
CBR,Central Chonburi,ROVING FOX | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,4aebfa84-2758-54ef-bf87-1a7513445f37,el_688ce5c5180e650001fea508
CBR,Central Chonburi,TURBORA | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,f56777c9-ae71-53c0-ba7d-f38412acabed,el_688ce5c5180e650001fea509
CBR,Central Chonburi,HUSH PUPPIES | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,28270ae0-5ef4-57b0-ab19-38d218320fdb,el_688ce5c5180e650001fea50c
CBR,Central Chonburi,NATURALIZER | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,ff6c4cc5-e2ca-5f1c-b190-30d345e063b5,el_688ce5c5180e650001fea50e
CBR,Central Chonburi,SANTAS | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,807761fe-6b3a-5039-b4b8-55c71cd7aed6,el_688ce5c5180e650001fea510
CBR,Central Chonburi,HELLO KITTY | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,3ba8b457-5109-5dcf-83b0-24e36f5dfba8,el_688ce5c5180e650001fea512
CBR,Central Chonburi,CROCS | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,a8323480-d552-55f1-8613-5cb138dddff3,el_688ce5c5180e650001fea513
CBR,Central Chonburi,GQ JEANS | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,56296002-b8e3-5944-9bc4-01e988109f6f,el_688ce5c5180e650001fea515
CBR,Central Chonburi,PRIMA GOLD | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,526831b3-edd9-5bd8-afd8-6b079ced1515,el_688ce5c5180e650001fea516
CBR,Central Chonburi,JESSICA | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,eed01a7a-7acc-5f96-b025-c2de9e780f3c,el_688ce5c5180e650001fea518
CBR,Central Chonburi,OVO | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,0b0762eb-fbf9-548d-b7ef-083e3a966618,el_688ce5c5180e650001fea519
CBR,Central Chonburi,CLINIQUE | Robinson Department Store,CRC,Central / Robinson Dept Store,Robinson Department Store,,7793f080-fe48-5c81-b497-e464f1e989f6,el_688ce5c5180e650001fea51c
