Source,Target,Weight,Floor,Category
OUTDOOR BOTANICA BY ELEMENT 72,Central Phuket,1,2F,Fashion
OWNDAYS,Central Phuket,1,2F,Fashion
P.A. PHONE,Central Phuket,1,2F,Technology
PACO RABANNE,Central Phuket,1,1F,Fashion
PADTHAIPANHIN,Central Phuket,1,1F,Food & Beverage
PANCAKE CORNER,Central Phuket,1,GF,Food & Beverage
PANDORA,Central Phuket,1,2F,Fashion
PANERAI,Central Phuket,1,1F,Fashion
PANPURI,Central Phuket,1,GF,Beauty & Wellness
PASSPORT CENTER,Central Phuket,1,B2,Lifestyle & Specialty
PAUL SMITH,Central Phuket,1,1F,Fashion
PEPPER LUNCH,Central Phuket,1,3F,Food & Beverage
PIERRE CARDIN,Central Phuket,1,3F,Fashion
PIZZA HUT,Central Phuket,1,GF,Food & Beverage
PLAYBOY,Central Phuket,1,2F,Fashion
POLI-CHEM,Central Phuket,1,GF,Lifestyle & Specialty
POLICE,Central Phuket,1,1F,Fashion
POLO RALPH LAUREN,Central Phuket,1,1F,Fashion
POMELO,Central Phuket,1,1F,Fashion
PORTO HOUSE BY RIDER CAFÉ,Central Phuket,1,1F,Food & Beverage
PRIMA,Central Phuket,1,2F,Fashion
PRIME BURGER THAILAND,Central Phuket,1,GF,Food & Beverage
PRO CLEAN,Central Phuket,1,B1,Lifestyle & Specialty
PUMA,Central Phuket,1,2F,Fashion
PUNGKI KUAY TEAW RUEA,Central Phuket,1,1F,Food & Beverage
QUIKSILVER,Central Phuket,1,3F,Fashion
QUINN,Central Phuket,1,2F,Fashion
RAB A ROON BEEF NOODLE,Central Phuket,1,GF,Food & Beverage
RACHA SEAFOOD HOY YEE SIB,Central Phuket,1,GF,Food & Beverage
RAD NA SIAM GOONG YAK,Central Phuket,1,GF,Food & Beverage
RADNACHAKKAPAD,Central Phuket,1,1F,Food & Beverage
RADNAWILAWAN,Central Phuket,1,3F,Food & Beverage
RADO,Central Phuket,1,1F,Fashion
RALPH LAUREN,Central Phuket,1,GF,Fashion
REVLON,Central Phuket,1,1F,Beauty & Wellness
RIP CURL,Central Phuket,1,2F,Fashion
ROMRAWIN CLINIC,Central Phuket,1,3F,Beauty & Wellness
ROOKIE USA,Central Phuket,1,1F,Fashion
ROTI PHUKET,Central Phuket,1,GF,Food & Beverage
ROXY,Central Phuket,1,2F,Fashion
S&P,Central Phuket,1,3F,Food & Beverage
SABINA,Central Phuket,1,2F,Fashion
SAINT LAURENT,Central Phuket,1,1F,Fashion
SAISON DU SOLEIL BY YAMAZAKI,Central Phuket,1,1F,Food & Beverage
SAMSONITE,Central Phuket,1,2F,Fashion
SAMSUNG,Central Phuket,1,2F,Technology
SANTA FE' STEAK,Central Phuket,1,3F,Food & Beverage
SCHOLL,Central Phuket,1,1F,Fashion
SEIKO,Central Phuket,1,1F,Fashion
SEPHORA,Central Phuket,1,1F,Beauty & Wellness
SHABUSHI,Central Phuket,1,1F,Food & Beverage
SHINO MASSAGE,Central Phuket,1,GF,Beauty & Wellness
SHISEIDO,Central Phuket,1,1F,Beauty & Wellness
SHU UEMURA,Central Phuket,1,1F,Fashion
SIAM COMMERCIAL BANK,Central Phuket,1,4F,Bank & Financial Services
SIAMPORK INTERFOOD,Central Phuket,1,GF,Food & Beverage
SISLEY,Central Phuket,1,1F,Beauty & Wellness
