Source,Target,Weight,Floor,Category
TMB THANACHART BANK,Central Suratthani,1,3F,Bank & Financial Services
TO B 1 HAIR STATION,Central Suratthani,1,2F,Beauty & Wellness
TOKUYO,Central Suratthani,1,4F,Lifestyle & Specialty
TOPS MARKET,Central Suratthani,1,1F,Lifestyle & Specialty
TRUE,Central Suratthani,1,2F,Technology
TUMNHAKAO,Central Suratthani,1,3F,Food & Beverage
UNIQLO,Central Suratthani,1,1F,Fashion
UOB XPRESS,Central Suratthani,1,3F,Bank & Financial Services
WATCH STATION,Central Suratthani,1,1F,Fashion
WATSONS,Central Suratthani,1,2F,Beauty & Wellness
WHAT THE FISH,Central Suratthani,1,1F,Food & Beverage
WRANGLER,Central Suratthani,1,2F,Fashion
XIAOMI,Central Suratthani,1,2F,Technology
YAMAZAKI,Central Suratthani,1,1F,Food & Beverage
YAOWARAJ KRUNGTHEP,Central Suratthani,1,1F,Fashion
YAYOI,Central Suratthani,1,3F,Food & Beverage
YOLO,Central Suratthani,1,2F,Fashion
YUEDPAO,Central Suratthani,1,2F,Fashion
YUU,Central Suratthani,1,2F,Fashion
YVES ROCHER,Central Suratthani,1,1F,Beauty & Wellness
