Source,Target,Weight,Floor,Category
SMART TRAVEL,centralwOrld,1,3F,Fashion
SMELL LEMONGRASS,centralwOrld,1,1F,Beauty & Wellness
SMILEYHOUND,centralwOrld,1,2F,Fashion
SODA,centralwOrld,1,1F,Fashion
SOMBOON SEAFOOD,centralwOrld,1,6F,Food & Beverage
SOMTAM NUA,centralwOrld,1,3F,Food & Beverage
SONG FA BAK KUT TEH,centralwOrld,1,3F,Food & Beverage
SPAGHETTI FACTORY,centralwOrld,1,6F,Food & Beverage
SQUEEZE BY TIPCO,centralwOrld,1,6F,Food & Beverage
STARBUCKS COFFEE,centralwOrld,1,1F,Food & Beverage
STARBUCKS COFFEE,centralwOrld,1,3F,Food & Beverage
STARBUCKS COFFEE,centralwOrld,1,5F,Food & Beverage
