name,type,categories,floors,external_id,location_id
ORIENTAL PRINCESS,store,Health & Beauty,,4552aca4-3199-5f45-ab99-3963337bda93,el_69727c195bd4aa00011ccbe8
MAJOR CINEPLEX,store,Entertainment,,44362015-b15d-5bf7-a165-08b07e42fbc0,el_69727c195bd4aa00011ccbec
OFFICE MATE,store,Book & Stationeries,,ad7ba7ba-3fe7-5376-bfe1-bc83278115a9,el_69727c195bd4aa00011ccbed
SIZZLER,store,Food & Beverage,,194b65f0-2022-5d6c-bfe2-25a944ac54a0,el_69727c195bd4aa00011ccbf0
สีฟ้า,store,Food & Beverage,,f0c435d5-a63b-5090-8e2d-8ba4abf7a965,el_69727c195bd4aa00011ccbf1
COACH GYM,store,Others,,2b6a5e5a-825a-5490-9d3c-4cb26e1e457f,el_69a06fd5fb24a40001249d96
BARON'S BAR BY THE CHEESE BARON,store,Food & Beverage,,a617fe4a-e4e8-57b6-a3de-71bb9e4d5ef4,el_69a06fd5fb24a40001249d99
DOOKKI TOPOKKI,store,Food & Beverage,,d89da778-ab1e-5b3d-9707-f1b1d56eef70,el_69a06fd5fb24a40001249d9e
NITIPON CLINIC,store,Health & Beauty,,fbea810e-fa97-55dc-9180-c92e3b770e5f,el_69a06fd5fb24a40001249da1
อีเปีย,store,Food & Beverage,,24ec1260-4e60-5614-b07a-3029327dccab,el_69a06fd5fb24a40001249da5
YANGGUOFU,store,Food & Beverage,,37e55792-1ac0-58d5-82d7-4c33bc12abe6,el_69a5b5d6dce00e0001aa80b5
The Athena Clinic,store,Health & Beauty,,82473f68-b7fa-5632-81f8-c489d4c61c4e,el_69b82bac84e06e00010880c7
APCO,store,Food & Beverage,,31fa3d83-566d-5526-8ba9-23f29241ff6b,el_69caa105631bfb00017524ac
WAQ YAKINIKU,store,Food & Beverage,,c1e5f7d0-428f-51d8-af05-e452b4e78397,el_69caa105631bfb00017524ad
WATSONS,store,Health & Beauty,,35680b65-c446-501e-b90e-0fd28c859744,el_69caa105631bfb00017524ae
TAIPEI CASTELLA,store,Food & Beverage,,6150cc04-3a80-5014-9027-233eac5a6a0c,el_6a3c01511112ad0001c00879
WE FITNESS,store,Entertainment,,859211c4-cd4a-5713-af57-ee2e1e96dd60,el_6a3c01511112ad0001c0087a
LEMO,store,Others,,2231b41e-ebbf-51e7-bef9-53889ffab7fd,el_6a3c01511112ad0001c0087b
JAPARA,store,Health & Beauty,,a36dda23-bba1-5ba5-b857-98f9ee3caa5c,el_6a3c01511112ad0001c0087c
POTATO CORNER,store,Food & Beverage,,06e0039d-814e-5fd9-ab3a-6391a5ace1c8,el_6a3c01511112ad0001c0087d
TORIMARU KARAAGE,store,Food & Beverage,,6a5acc52-105e-506a-8a32-dccbd8cf192c,el_6a3c01511112ad0001c0087e
WE FITNESS,store,Entertainment,,a311c439-74ce-5eae-b607-4301c684cb4c,el_6a3c01511112ad0001c0087f
TANYA,store,Others,,2088ed87-d32e-57e8-b78b-7e861a7d3591,el_6a3c01511112ad0001c00880
CITY ONE,store,Others,,64571dac-e796-5508-954d-c912ab390b11,el_6a3c01511112ad0001c00881
FUN WORLD,store,Entertainment,,55b6bbf4-cc01-5c8e-824f-cb76c5578681,el_6a3c01511112ad0001c00882
GINDACO,store,Food & Beverage,,f8139a3b-322b-5eca-bd89-84eeda9abbf5,el_6a3c01511112ad0001c00883
BONCHON,store,Food & Beverage,,02c5349b-6393-58dc-b483-6d4ad071283f,el_6a3c01511112ad0001c00884
PRO EXCHANGE,store,Bank & ATM,,266889a9-9a5b-5eda-babc-d25aa3758274,el_6a3c01511112ad0001c00885
KODCARD TCG,store,Others,,c081c41a-248e-5c4a-b014-624d310e7516,el_6a3c01511112ad0001c00886
STATION1,store,Entertainment,,13e67f44-eb0e-5f2b-ad1f-826e9bec9264,el_6a3c01511112ad0001c00887
BAIMIANG,store,Food & Beverage,,d3599cf6-0e38-5731-8dc2-b32bbcab2a3b,el_6a3c01511112ad0001c00888
PRADAP,store,Fashion & Accessories,,3613bec9-a154-5716-803b-31a7ce124dc3,el_6a3c01511112ad0001c00889
LALUNE MACARON,store,Food & Beverage,,c8805616-98df-5ada-a00c-22435e0ae5c8,el_6a3c01511112ad0001c0088a
TANYA,store,Others,,aab05ddc-9b27-514a-88fc-576c960c01b5,el_6a3c01511112ad0001c0088b
เต่าบิน,store,Others,,46bf4ddb-badf-5855-b55c-e2f30bed1619,el_6a3c01511112ad0001c0088c
B2S,store,Book & Stationeries,,618c3e5a-df89-56bd-87c7-95b2dfe9a50d,el_6a3c01511112ad0001c0088d
Eye Soft,store,Fashion & Accessories,,b7338a4c-fd08-5b85-a1d8-99c069951519,el_6a3c01511112ad0001c0088e
PIECEOFJOY,store,Others,,021026f8-c732-5bb4-82c8-935da320096a,el_6a3c01511112ad0001c0088f
AES CLASS CLINIC,store,Health & Beauty,,7ed162dc-04ee-5921-9d74-e8dcbd4af342,el_6a3c01511112ad0001c00890
BEARHOUSE,store,Food & Beverage,,f288a7a4-a825-5fee-993c-d3fdc913fd0d,el_6a3c01511112ad0001c00891
AFTER YOU,store,Food & Beverage,,a59498f6-ad6c-568b-8f13-dd68e97f1f0c,el_6a3c01511112ad0001c00892
RALLETS,store,Fashion & Accessories,,41eb57c6-e8d9-5a44-8915-5a4b1e25f8eb,el_6a3c01511112ad0001c00893
FOTOBOOTH,store,General Service,,0c7ddc0d-fc26-5c82-8b80-3b9c2f5cfb34,el_6a3c01511112ad0001c00894
TAO BIN,store,Food & Beverage,,fea9116f-0926-5269-92dc-614b32899dd7,el_6a3c01511112ad0001c00895
TIME SHOP,store,General Service,,551ecc15-9a81-5cc0-843c-c151395ceaf3,el_6a3c01511112ad0001c00896
BABY FACE CLINIC,store,Health & Beauty,,a37a3e71-70ef-528d-9d14-0df43a1f1652,el_6a3c01511112ad0001c00897
TPARTNER,store,Lifestyle,,3987ee62-a797-5330-b70c-3401c60059e3,el_6a3c01511112ad0001c00898
SEECHA,store,Health & Beauty,,3531b1e2-ecd5-5584-b3a2-23cd43d4d794,el_6a3c01511112ad0001c00899
YUAN MING YUAN BEEF RICE NOODLE,store,Food & Beverage,,605b98be-2ea4-52e8-966e-7b07f5947ced,el_6a3c01511112ad0001c0089b
เอสจี ซาวน่า,store,Home & Décor,,80a96450-9f9d-5640-869a-6d0b33dbec3d,el_6a3c01511112ad0001c0089c
TAO BIN,store,Food & Beverage,,fb9f6cc5-65ba-574a-9a99-8330b78db8ab,el_6a3c01511112ad0001c0089d
ATCOCO THAILAND,store,Food & Beverage,,f42c8f34-adc3-5be3-a5e3-168778c46a62,el_6a3c01511112ad0001c0089e
TOPS SUPERMARKET,store,Super Market,,355de4fb-a887-5c6f-87b9-fd7db4d7d479,el_6a3c01511112ad0001c0089f
FRUITFIN,store,Others,,3f11b18d-8835-5b65-a942-f2b72100bf8e,el_6a3c01511112ad0001c008a0
SWITCHTOY,store,Others,,5d07d24d-c9e2-5256-8ca6-866f188c4dc0,el_6a3c01511112ad0001c008a1
เต่าบิน,store,Others,,3775cc58-401b-5ff1-bf52-d69b392eba93,el_6a3c01511112ad0001c008a2
PEPPER LUNCH,store,Food & Beverage,,ccb89b27-73fb-5b7a-9b2d-b5a589f0c7ce,el_6a3c01511112ad0001c008a3
MUAY EYEWEAR,store,Fashion & Accessories,,bc02ea7e-9c3b-52c3-bf7d-6fbfa3975905,el_6a3c01511112ad0001c008a4
เต่าบิน,store,Others,,91a4c0cb-ba8d-5199-a33b-1234f6c14d4d,el_6a3c01511112ad0001c008a5
LUXURY  MASSAGE CHAIR,store,Others,,21dcd3cb-0f6f-5f79-8ee1-894393af2cf2,el_6a3c01511112ad0001c008a6
Giftkae,store,Fashion & Accessories,,2a3721ae-72d3-5c79-bd88-cdcd8a2f2acf,el_6a3c01511112ad0001c008a7
WHITE STORY,store,Food & Beverage,,be3b033c-d7ef-53e3-a578-1784837917a6,el_6a3c01511112ad0001c008a8
